log_path,job_name,sample_id,is_failed,mem_gb_snakemake,cpu_snakemake,mem_gb_req,time_sec_req,time_sec_total,Eff,start_time
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207054893_S50_ardetype.extract_kraken2.o2282124,extract_kraken2,2207054893_S50,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:22-11:05:12
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22035413_S29_ardetype.mlst.o2317145,mlst,22035413_S29,0.0,2.498046875,4.0,5.859375,600.0,3.0,0.5,2022:09:19-17:31:19
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/220706660_S68_ardetype.rgi_card.o2286951,res_gen_id,220706660_S68,0.0,0.9765625,4.0,3.90625,1800.0,140.0,7.78,2022:08:31-20:00:16
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22242039_S20_ardetype.extract_quast.o2302845,extract_quast,22242039_S20,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:08-11:21:16
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208035332_S46_ardetype.classify_reads.o2294432,classify_reads,2208035332_S46,0.0,2.2900390625,8.0,251.953125,7200.0,336.0,4.67,2022:09:05-14:45:34
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208035332_S46_ardetype.contig_assembly.o2294618,contig_assembly,2208035332_S46,0.0,1.8271484375,6.0,46.875,36000.0,350.0,0.97,2022:09:05-15:27:00
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22408590re_S6_ardetype.contig_assembly.o2310094,contig_assembly,22408590re_S6,0.0,5.4443359375,12.0,46.875,36000.0,472.0,1.31,2022:09:16-16:36:51
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/S-5186_S31_ardetype.mob_recon.o2287038,mob_recon,S-5186_S31,0.0,2.953125,1.0,11.71875,600.0,125.0,20.83,2022:08:31-20:13:21
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22380060st_S35_ardetype.mob_typer.o2298515,mob_typer,22380060st_S35,0.0,2.955078125,1.0,11.71875,1800.0,118.0,6.56,2022:09:06-13:28:17
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207054887_S67_ardetype.extract_kraken2.o2282042,extract_kraken2,2207054887_S67,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:22-11:01:36
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8553_S25_ardetype.mob_recon.o2280411,mob_recon,8553_S25,0.0,2.95703125,1.0,11.71875,600.0,212.0,35.33,2022:08:19-19:20:38
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-AST-C0005_S16_ardetype.extract_fastp.o2281935,extract_fastp,EQA-AST-C0005_S16,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:22-10:57:04
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2215_S6_ardetype.seqsero.o2280502,seqsero_senterica,EQA-2215_S6,0.0,3.3837890625,12.0,17.578125,600.0,277.0,46.17,2022:08:19-21:32:31
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207074224_S53_ardetype.resfinder.o2287134,resfinder,2207074224_S53,0.0,2.53515625,1.0,11.71875,600.0,15.0,2.5,2022:08:31-20:27:58
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/S-5145_S29_ardetype.contig_assembly.o2284034,contig_assembly,S-5145_S29,0.0,3.310546875,12.0,46.875,36000.0,736.0,2.04,2022:08:29-15:34:42
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/S-5177_S30_ardetype.resfinder.o2287157,resfinder,S-5177_S30,0.0,2.5341796875,1.0,11.71875,600.0,15.0,2.5,2022:08:31-20:31:11
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22408260_S27_ardetype.mob_recon.o2298455,mob_recon,22408260_S27,0.0,2.9560546875,1.0,11.71875,600.0,202.0,33.67,2022:09:06-13:21:46
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22035413_S29_ardetype.quality_control.o2309843,quality_control,22035413_S29,0.0,3.345703125,4.0,17.578125,7200.0,61.0,0.85,2022:09:16-12:01:33
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207015135_S62_ardetype.classify_contigs.o2279951,classify_contigs,2207015135_S62,0.0,1.42578125,12.0,251.953125,9000.0,82.0,0.91,2022:08:19-10:35:06
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2206023778_S60_ardetype.quast.o2280466,quast,2206023778_S60,0.0,2.49609375,1.0,4.8828125,1800.0,2.0,0.11,2022:08:19-19:27:41
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8240_S18_ardetype.quast.o2287089,quast,8240_S18,0.0,2.4990234375,1.0,4.8828125,1800.0,4.0,0.22,2022:08:31-20:20:59
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207059587_S45_ardetype.classify_contigs.o2279825,classify_contigs,2207059587_S45,0.0,1.4267578125,12.0,251.953125,9000.0,79.0,0.88,2022:08:18-12:50:08
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/57181_S40_ardetype.contig_assembly.o2282487,contig_assembly,57181_S40,0.0,2.5166015625,12.0,46.875,36000.0,280.0,0.78,2022:08:24-11:15:55
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22034318_S36_ardetype.mob_recon.o2317490,mob_recon,22034318_S36,0.0,2.951171875,1.0,11.71875,600.0,102.0,17.0,2022:09:19-17:59:39
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207054892_S38_ardetype.amrpp.o2280005,amrpp,2207054892_S38,0.0,2.1123046875,24.0,36.62109375,37800.0,858.0,2.27,2022:08:19-15:28:50
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22428776re_S57_ardetype.resfinder.o2317480,resfinder,22428776re_S57,0.0,2.537109375,1.0,11.71875,600.0,20.0,3.33,2022:09:19-17:58:59
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2206023778_S60_ardetype.classify_reads.o2283943,classify_reads,2206023778_S60,0.0,3.55078125,14.0,251.953125,7200.0,97.0,1.35,2022:08:29-15:01:10
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22409607re_S5_ardetype.kleborate.o2320392,kleborate_kpneumoniae,22409607re_S5,0.0,1.0830078125,1.0,7.8125,600.0,50.0,8.33,2022:09:20-00:08:58
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/220706660_S68_ardetype.mob_recon.o2287104,mob_recon,220706660_S68,0.0,2.955078125,1.0,11.71875,600.0,210.0,35.0,2022:08:31-20:23:29
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/S-5145_S29_ardetype.quast.o2280269,quast,S-5145_S29,0.0,2.49609375,1.0,4.8828125,1800.0,2.0,0.11,2022:08:19-19:04:33
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208044327_S39_ardetype.extract_mlst.o2321411,extract_mlst,2208044327_S39,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:20-11:56:39
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA2225_ardetype.classify_contigs.o2317896,classify_contigs,EQA2225,0.0,1.4345703125,42.0,251.953125,9000.0,2120.0,23.56,2022:09:19-18:21:00
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208040485_S11_ardetype.extract_fastp.o2321549,extract_fastp,2208040485_S11,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:20-12:02:50
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8445_S22_ardetype.extract_fastp.o2282190,extract_fastp,8445_S22,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:22-11:08:18
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208072994_S45_ardetype.mob_typer.o2318040,mob_typer,2208072994_S45,0.0,2.9541015625,1.0,11.71875,1800.0,137.0,7.61,2022:09:19-18:31:13
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208036532_S30_ardetype.extract_kraken2.o2302759,extract_kraken2,2208036532_S30,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:08-11:17:37
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-AST-C0001_S14_ardetype.extract_kraken2.o2287516,extract_kraken2,EQA-AST-C0001_S14,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:31-21:33:16
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207059655_S49_ardetype.resfinder.o2287224,resfinder,2207059655_S49,0.0,2.5361328125,1.0,11.71875,600.0,15.0,2.5,2022:08:31-20:42:20
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/7534990_S34_ardetype.mob_typer.o2287287,mob_typer,7534990_S34,0.0,2.953125,1.0,11.71875,1800.0,82.0,4.56,2022:08:31-20:51:55
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208095319_S55_ardetype.filter_host.o2310011,filter_host,2208095319_S55,0.0,4.546875,16.0,251.953125,7800.0,186.0,2.38,2022:09:16-15:36:01
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207036943_S40_ardetype.mob_typer.o2280417,mob_typer,2207036943_S40,0.0,2.94921875,1.0,11.71875,1800.0,39.0,2.17,2022:08:19-19:20:48
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208051526_S2_ardetype.contig_assembly.o2309933,contig_assembly,2208051526_S2,0.0,4.0009765625,12.0,46.875,36000.0,512.0,1.42,2022:09:16-14:42:43
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207059469_S47_ardetype.extract_kraken2.o2287630,extract_kraken2,2207059469_S47,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:31-21:37:59
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207046685_S35_ardetype.classify_reads.o2279895,classify_reads,2207046685_S35,0.0,2.4970703125,12.0,251.953125,7200.0,253.0,3.51,2022:08:18-13:30:05
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2213_S4_ardetype.extract_quast.o2287734,extract_quast,EQA-2213_S4,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:31-21:42:40
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207054892_S38_ardetype.quast.o2280302,quast,2207054892_S38,0.0,2.498046875,1.0,4.8828125,1800.0,2.0,0.11,2022:08:19-19:08:18
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2219_S10_ardetype.amrpp.o2280055,amrpp,EQA-2219_S10,0.0,3.9150390625,24.0,36.62109375,37800.0,2043.0,5.4,2022:08:19-16:30:48
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22035690_S30_ardetype.rgi_card.o2317372,res_gen_id,22035690_S30,0.0,0.9765625,3.0,3.90625,1800.0,118.0,6.56,2022:09:19-17:49:31
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208040948_S17_ardetype.pasteur_cgmlst.o2320467,pasteur_cgmlst_ecoli,2208040948_S17,0.0,0.9765625,1.0,4.8828125,900.0,312.0,34.67,2022:09:20-00:13:21
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208000604_S12_ardetype.mlst.o2298213,mlst,2208000604_S12,0.0,2.498046875,4.0,5.859375,600.0,3.0,0.5,2022:09:06-12:45:10
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22395635re_S40_ardetype.quality_control.o2293191,quality_control,22395635re_S40,0.0,0.9765625,4.0,17.578125,7200.0,2.0,0.03,2022:09:05-11:57:41
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22385952re_S36_ardetype.resfinder.o2298453,resfinder,22385952re_S36,0.0,2.537109375,1.0,11.71875,600.0,15.0,2.5,2022:09:06-13:21:35
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207076865_S43_ardetype.extract_mlst.o2282039,extract_mlst,2207076865_S43,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:22-11:01:36
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207035922_S5_ardetype.mob_recon.o2298412,mob_recon,2207035922_S5,0.0,2.95703125,1.0,11.71875,600.0,307.0,51.17,2022:09:06-13:17:08
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22035753_S32_ardetype.amrpp.o2316468,amrpp,22035753_S32,0.0,3.19140625,18.0,36.62109375,37800.0,1805.0,4.78,2022:09:19-12:38:27
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207015137_S63_ardetype.extract_mlst.o2287577,extract_mlst,2207015137_S63,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:31-21:35:54
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207015137_S63_ardetype.classify_contigs.o2279945,classify_contigs,2207015137_S63,0.0,1.42578125,12.0,251.953125,9000.0,348.0,3.87,2022:08:19-10:24:34
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8496_S24_ardetype.resfinder.o2287142,resfinder,8496_S24,0.0,2.537109375,1.0,11.71875,600.0,18.0,3.0,2022:08:31-20:28:58
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208009987_S41_ardetype.classify_contigs.o2295067,classify_contigs,2208009987_S41,0.0,1.4365234375,16.0,251.953125,9000.0,5.0,0.06,2022:09:05-16:22:37
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22299776st_S56_ardetype.extract_fastp.o2321455,extract_fastp,22299776st_S56,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:20-11:58:42
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208040948_S17_ardetype.extract_fastp.o2321293,extract_fastp,2208040948_S17,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:20-11:51:55
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207059675_S39_ardetype.extract_fastp.o2287483,extract_fastp,2207059675_S39,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:31-21:31:43
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207059506_S48_ardetype.classify_reads.o2279628,classify_reads,2207059506_S48,0.0,3.1337890625,12.0,251.953125,7200.0,634.0,8.81,2022:08:18-10:29:57
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207059655_S49_ardetype.filter_host.o2279072,filter_host,2207059655_S49,0.0,3.8017578125,12.0,251.953125,7800.0,132.0,1.69,2022:08:17-15:51:44
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/57181_S40_ardetype.mob_recon.o2282482,mob_recon,57181_S40,1.0,2.9560546875,1.0,11.71875,600.0,16846.0,2807.67,2022:08:24-10:39:07
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8938_S28_ardetype.quality_control.o2279694,quality_control,8938_S28,0.0,4.76953125,4.0,17.578125,7200.0,81.0,1.12,2022:08:18-11:01:57
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8580_S26_ardetype.classify_reads.o2279617,classify_reads,8580_S26,1.0,4.6142578125,8.0,251.953125,7200.0,17993.0,249.9,2022:08:18-10:20:01
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8248_S20_ardetype.mlst.o2287019,mlst,8248_S20,0.0,2.4990234375,4.0,5.859375,600.0,2.0,0.33,2022:08:31-20:11:22
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207054892_S38_ardetype.classify_reads.o2279890,classify_reads,2207054892_S38,0.0,2.6591796875,12.0,251.953125,7200.0,310.0,4.31,2022:08:18-13:22:40
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208009987_S41_ardetype.extract_kraken2.o2302826,extract_kraken2,2208009987_S41,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:08-11:20:43
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2206082872_S41_ardetype.amrpp.o2280476,amrpp,2206082872_S41,0.0,3.091796875,24.0,36.62109375,37800.0,1284.0,3.4,2022:08:19-20:29:53
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207044863_S58_ardetype.quality_control.o2278916,quality_control,2207044863_S58,0.0,2.8583984375,4.0,17.578125,7200.0,54.0,0.75,2022:08:17-15:10:16
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207037599_S57_ardetype.contig_assembly.o2286796,contig_assembly,2207037599_S57,0.0,2.904296875,12.0,46.875,36000.0,432.0,1.2,2022:08:31-17:07:48
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208072994_S45_ardetype.extract_kraken2.o2321495,extract_kraken2,2208072994_S45,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:20-12:00:15
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208080830_S46_ardetype.classify_contigs.o2310136,classify_contigs,2208080830_S46,0.0,1.4248046875,15.0,251.953125,9000.0,4.0,0.04,2022:09:16-16:49:18
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208033000_S19_ardetype.quality_control.o2293189,quality_control,2208033000_S19,0.0,0.9765625,4.0,17.578125,7200.0,2.0,0.03,2022:09:05-11:57:40
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207062396_S65_ardetype.contig_assembly.o2278975,contig_assembly,2207062396_S65,1.0,3.37890625,12.0,46.875,36000.0,85997.0,238.88,2022:08:17-15:26:38
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2221_S12_ardetype.classify_reads.o2283988,classify_reads,EQA-2221_S12,0.0,5.1025390625,15.0,251.953125,7200.0,175.0,2.43,2022:08:29-15:14:44
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207076865_S43_ardetype.quast.o2287040,quast,2207076865_S43,0.0,2.4990234375,1.0,4.8828125,1800.0,3.0,0.17,2022:08:31-20:13:32
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2216_S7_ardetype.extract_quast.o2287621,extract_quast,EQA-2216_S7,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:31-21:37:28
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22035491_S21_ardetype.amrpp.o2316444,amrpp,22035491_S21,0.0,5.4375,4.0,36.62109375,37800.0,5129.0,13.57,2022:09:19-12:00:04
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22395438_S22_ardetype.quast.o2298434,quast,22395438_S22,0.0,2.498046875,1.0,4.8828125,1800.0,3.0,0.17,2022:09:06-13:19:13
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207059440_S44_ardetype.filter_host.o2283534,filter_host,2207059440_S44,0.0,2.0771484375,16.0,251.953125,7800.0,74.0,0.95,2022:08:29-12:59:34
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207076865_S43_ardetype.filter_host.o2283729,filter_host,2207076865_S43,0.0,2.8037109375,16.0,251.953125,7800.0,276.0,3.54,2022:08:29-13:55:48
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8204_S17_ardetype.mob_recon.o2287025,mob_recon,8204_S17,0.0,2.9560546875,1.0,11.71875,600.0,184.0,30.67,2022:08:31-20:12:04
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2217_S8_EQA-2217_S8_ardetype.extract_quast.o2282073,extract_quast,EQA-2217_S8,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:22-11:03:08
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207002111_S51_ardetype.filter_host.o2285221,filter_host,2207002111_S51,0.0,3.1669921875,14.0,251.953125,7800.0,211.0,2.71,2022:08:30-14:02:00
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207062369_S64_ardetype.quality_control.o2279901,quality_control,2207062369_S64,0.0,2.318359375,4.0,17.578125,7200.0,38.0,0.53,2022:08:18-13:31:31
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208034865_S45_ardetype.sistr.o2298769,sistr_senterica,2208034865_S45,0.0,0.9765625,1.0,9.765625,600.0,15.0,2.5,2022:09:06-15:57:31
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22428776re_S57_ardetype.mob_recon.o2317468,mob_recon,22428776re_S57,0.0,2.9560546875,1.0,11.71875,600.0,219.0,36.5,2022:09:19-17:58:26
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208083517_S59_ardetype.mob_recon.o2317669,mob_recon,2208083517_S59,0.0,2.9541015625,1.0,11.71875,600.0,152.0,25.33,2022:09:19-18:09:33
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208085080_S47_ardetype.rgi_card.o2317364,res_gen_id,2208085080_S47,0.0,0.9765625,3.0,3.90625,1800.0,127.0,7.06,2022:09:19-17:49:00
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208040999_S18_ardetype.filter_host.o2309969,filter_host,2208040999_S18,0.0,3.58203125,12.0,251.953125,7800.0,142.0,1.82,2022:09:16-15:09:30
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2219_S10_ardetype.quast.o2280334,quast,EQA-2219_S10,0.0,2.498046875,1.0,4.8828125,1800.0,2.0,0.11,2022:08:19-19:11:21
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-AST-C0005_S16_ardetype.extract_kraken2.o2287626,extract_kraken2,EQA-AST-C0005_S16,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:31-21:37:59
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2206023778_S60_ardetype.classify_contigs.o2279871,classify_contigs,2206023778_S60,0.0,1.4228515625,12.0,251.953125,9000.0,78.0,0.87,2022:08:18-13:04:48
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207081311_S9_ardetype.contig_assembly.o2294578,contig_assembly,2207081311_S9,0.0,2.33203125,12.0,46.875,36000.0,239.0,0.66,2022:09:05-15:16:59
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-AST-C0004_S15_ardetype.mob_recon.o2287108,mob_recon,EQA-AST-C0004_S15,0.0,2.94921875,1.0,11.71875,600.0,51.0,8.5,2022:08:31-20:23:41
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2206023756_S59_ardetype.contig_assembly.o2283798,contig_assembly,2206023756_S59,0.0,2.685546875,12.0,46.875,36000.0,294.0,0.82,2022:08:29-14:05:13
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8580_S26_ardetype.mob_recon.o2280379,mob_recon,8580_S26,0.0,2.9560546875,1.0,11.71875,600.0,150.0,25.0,2022:08:19-19:15:38
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208028541_S15_ardetype.filter_host.o2294425,filter_host,2208028541_S15,0.0,1.078125,9.0,251.953125,7800.0,59.0,0.76,2022:09:05-14:44:24
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207062123_S69_ardetype.classify_contigs.o2279845,classify_contigs,2207062123_S69,0.0,1.42578125,12.0,251.953125,9000.0,45.0,0.5,2022:08:18-12:56:44
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22035678_S23_ardetype.classify_contigs.o2310111,classify_contigs,22035678_S23,0.0,1.42578125,7.0,251.953125,9000.0,4.0,0.04,2022:09:16-16:44:39
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2216_S7_ardetype.seqsero.o2287301,seqsero_senterica,EQA-2216_S7,0.0,3.41796875,12.0,17.578125,600.0,232.0,38.67,2022:08:31-20:56:11
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208085080_S47_ardetype.extract_quast.o2321428,extract_quast,2208085080_S47,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:20-11:57:41
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22408872_S26_ardetype.amrpp.o2298565,amrpp,22408872_S26,0.0,2.5009765625,4.0,36.62109375,37800.0,1571.0,4.16,2022:09:06-15:14:03
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA2227_ardetype.sistr.o2321181,sistr_senterica,EQA2227,0.0,0.9765625,1.0,9.765625,600.0,13.0,2.17,2022:09:20-10:12:40
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22364225_S21_ardetype.quast.o2298535,quast,22364225_S21,0.0,2.4990234375,1.0,4.8828125,1800.0,2.0,0.11,2022:09:06-13:30:27
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207059587_S45_ardetype.amrpp.o2280041,amrpp,2207059587_S45,0.0,6.53515625,24.0,36.62109375,37800.0,4293.0,11.36,2022:08:19-16:12:15
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207059637_S36_ardetype.extract_kraken2.o2282056,extract_kraken2,2207059637_S36,1.0,0.9765625,1.0,2.9296875,120.0,15469.0,12890.83,2022:08:22-11:02:07
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-AST-C0005_S16_EQA-AST-C0005_S16_ardetype.amrpp.o2280042,amrpp,EQA-AST-C0005_S16,0.0,2.0107421875,24.0,36.62109375,37800.0,1199.0,3.17,2022:08:19-16:14:17
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208040890_S15_ardetype.classify_contigs.o2310098,classify_contigs,2208040890_S15,0.0,1.4267578125,15.0,251.953125,9000.0,5.0,0.06,2022:09:16-16:41:37
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207036943_S40_ardetype.filter_host.o2283995,filter_host,2207036943_S40,0.0,0.98828125,14.0,251.953125,7800.0,36.0,0.46,2022:08:29-15:17:32
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208032954_S18_ardetype.classify_reads.o2295044,classify_reads,2208032954_S18,0.0,2.931640625,3.0,251.953125,7200.0,210.0,2.92,2022:09:05-16:20:58
